sądowa,zaburzenia myślenia,"pojęcie określające grupę zróżnicowanych objawów psychopatologicznych, które wyrażają się zakłóceniami myśli i wypowiedzi w różnych ich aspektach, prowadząc do ich nieadekwatności, bezproduktywności lub niekomunikatywności.pojęcie określające grupę zróżnicowanych objawów psychopatologicznych, które wyrażają się zakłóceniami myśli i wypowiedzi w różnych ich aspektach, prowadząc do ich nieadekwatności, bezproduktywności lub niekomunikatywności.pojęcie określające grupę zróżnicowanych objawów psychopatologicznych, które wyrażają się zakłóceniami myśli i wypowiedzi w różnych ich aspektach, prowadząc do ich nieadekwatności, bezproduktywności lub niekomunikatywności.pojęcie określające grupę zróżnicowanych objawów psychopatologicznych, które wyrażają się zakłóceniami myśli i wypowiedzi w różnych ich aspektach, prowadząc do ich nieadekwatności, bezproduktywności lub niekomunikatywności."
sądowa,urojenia,"zaburzenia treści myślenia polegające na fałszywych przekonaniach, błędnych sądach, odpornych na wszelką argumentację i podtrzymywane mimo obecności dowodów wskazujących na ich nieprawdziwość.zaburzenia treści myślenia polegające na fałszywych przekonaniach, błędnych sądach, odpornych na wszelką argumentację i podtrzymywane mimo obecności dowodów wskazujących na ich nieprawdziwość.zaburzenia treści myślenia polegające na fałszywych przekonaniach, błędnych sądach, odpornych na wszelką argumentację i podtrzymywane mimo obecności dowodów wskazujących na ich nieprawdziwość.zaburzenia treści myślenia polegające na fałszywych przekonaniach, błędnych sądach, odpornych na wszelką argumentację i podtrzymywane mimo obecności dowodów wskazujących na ich nieprawdziwość."
sądowa,dereizm,"objaw psychopatologiczny, należący do grupy zaburzeń myślenia, polegający na nieliczeniu się z realiami rzeczywistości mogący skutkować różnego rodzaju niedostosowaniem do warunków panujących w otoczeniu, w tym zachowaniami dziwacznymi lub naruszającymi powszechnie przyjmowane reguły społeczne. objaw psychopatologiczny, należący do grupy zaburzeń myślenia, polegający na nieliczeniu się z realiami rzeczywistości mogący skutkować różnego rodzaju niedostosowaniem do warunków panujących w otoczeniu, w tym zachowaniami dziwacznymi lub naruszającymi powszechnie przyjmowane reguły społeczne. objaw psychopatologiczny, należący do grupy zaburzeń myślenia, polegający na nieliczeniu się z realiami rzeczywistości mogący skutkować różnego rodzaju niedostosowaniem do warunków panujących w otoczeniu, w tym zachowaniami dziwacznymi lub naruszającymi powszechnie przyjmowane reguły społeczne. objaw psychopatologiczny, należący do grupy zaburzeń myślenia, polegający na nieliczeniu się z realiami rzeczywistości mogący skutkować różnego rodzaju niedostosowaniem do warunków panujących w otoczeniu, w tym zachowaniami dziwacznymi lub naruszającymi powszechnie przyjmowane reguły społeczne."
sądowa,zdrowie psychiczne,"pełny dobrostan psychiczny, fizyczny oraz społeczny człowieka."
sądowa,biegły,osoba uznana za eksperta w zakresie swojej działalności. Powoływana w postępowaniu sądowym w celu przedstawienia fachowej opinii o okolicznościach mających znaczenie dla wyniku rozprawy sądowej.
sądowa,protokolant,"urzędnik państwowy, ściśle współpracujący z sędzią. Protokołuje rozprawy oraz wprowadza dane do systemu informatycznego."
sądowa,ławnik,"niezawodowy członek składu orzekającego (sądu), stanowiący czynnik społeczny w wymiarze sprawiedliwości."
sądowa,oskarżony,"osoba, przeciwko której wniesiono oskarżenie do sądu."
sądowa,podejrzany,"osoba, co do której wydano postanowienie o postawieniu zarzutów w związku z przystąpieniem do przesłuchania w charakterze podejrzanego"
sądowa,skazany,"osoba, którą sąd w postępowaniu karnym, prawomocnym wyrokiem lub nakazem karnym uznał winną popełnienia przestępstwa i wymierzył karę."
sądowa,obrońca,osoba występująca w imieniu oskarżonego na podstawie udzielonego pełnomocnictwa lub decyzji sądu. Może działać tylko na korzyść oskarżonego.
sądowa,prokurator,osoba uprawniona do ścigania przestępstwa oraz stawiania zarzutów.
sądowa,świadek,osoba powołana przez organ prowadzący postępowanie sądowe/administracyjne do złożenia zeznań.
sądowa,zeznanie,oficjalne wyjaśnienie złożone w sądzie lub przed innymi władzami.
sądowa,pomoc postpenitencjarna,"jedna z form polityki społecznej państwa, nastawiona na niesienie wsparcia osobom opuszczającym zakłady karne i poprawcze w ich readaptacji do życia na wolności, w społeczeństwie."
sądowa,readaptacja społeczna,"przygotowanie skazanych do odpowiedzialnego życia w społeczeństwie, tym samym wykształcenie w osadzonym umiejętności konstruktywnego spędzania czasu wolnego i wchodzenia w akceptowane społecznie role."
sądowa,kara,określona przepisami prawa dolegliwość dla podmiotu prawa będąca sankcją za niepodporządkowanie się normom prawnym.
sądowa,sprawiedliwość naprawcza,"proces, w którym spotykają się wszystkie strony związane z konkretnym przestępstwem, aby wspólnie rozstrzygnąć, jak zaradzić jego skutkom i ich następstwom."
sądowa,zemsta,"szkodliwe działanie wymierzone przeciwko osobie lub grupie, w odpowiedzi na działanie (rzeczywiście, bądź postrzegane jako) szkodliwe."
sądowa,socjalizacja,"proces przejmowania przez jednostkę wiedzy, kompetencji komunikacyjnych, umiejętności psychospołecznych, a także systemu wartości i norm, wynikający z oddziaływania środowiska społecznego."
sądowa,metody resocjalizacji,"mediacja , metoda multimodalna oraz praca socjalna w środowisku zamkniętym."
sądowa,celkowy system penitencjarny,"pierwszy znany system penitencjarny, pierwotnie zastosowano w nim izolację w dzień i w nocy, umieszczając więźnia w jednoosobowej celi i dając mu do czytania Biblię."
sądowa,niedostosowanie społeczne,"to zaburzenie charakterologiczne o niejednolitych objawach, spowodowane niekorzystnymi zewnętrznymi lub wewnętrznymi warunkami rozwoju, a wyrażające się wzmożonymi i długotrwałymi trudnościami w dostosowaniu się do normalnych warunków społecznych i w realizacji zadań życiowych danej jednostki."
sądowa,zabójstwo,przestępstwo umyślne polegające na pozbawieniu człowieka życia
sądowa,morderstwo,"zaplanowane, z premedytacją i z zimną krwią pozbawienie kogoś życia; specyficzny typ zabójstwa."
sądowa,przestępstwo seksualne,obejmuje przestępstwa przeciwko wolności seksualnej.
sądowa,niepełnosprawność psychiczna,"obniżona sprawność umysłowa spowodowana wrodzoną anomalią, która czyni korę mózgową niezdolną – w mniejszym lub większym stopniu do procesów myślowych."
sądowa,system terapeutyczny,"odbywanie kary przez skazanych z niepsychotycznymi zaburzeniami psychicznymi, popełnionymi w związku z zaburzeniami preferencji seksualnych, upośledzeni umysłowo, a także uzależnieni od alkoholu albo innych środków odurzających lub psychotropowych oraz skazani niepełnosprawni fizycznie - wymagający oddziaływania specjalistycznego, zwłaszcza opieki psychologicznej, lekarskiej lub rehabilitacyjnej."
sądowa,psychopata,osoba o pewnogo rodzaju dysfunkcjch pozwnawczo-emocjonalnych.
sądowa,automutylacja,"zachowania samodręczeniowe: w stanach nadpobudliwości psychoruchowej, w psychonerwicach o ostrym przebiegu, na tle aktorstwa neuropatycznego i histerii, na podłożu poczucia niższości i winy oraz potrzeby zaznaczenia się, w stanach nadpobudliwości uczuciowej i braku równowagi psychicznej, w ascetyzmie, w samobójstwie."
sądowa,depresja,"choroba, która objawia się smutkiem, utratą zainteresowań i przyjemności, poczuciem winy, niską samooceną, zaburzeniami snu i apetytu, uczuciem zmęczenia i osłabieniem koncentracji."
sądowa,zaburzenie osobowości,"stan nieprawidłowego rozwoju niektórych cech osobowości. W zależności od tego, jakie cechy ulegają wypaczeniu czy intensyfikacji, możemy mówić o różnych rodzajach zaburzeń osobowości."
sądowa,orzeczenie psychologiczno-penitencjarne,orzeczenie wyjaśniające proces wykolejenia społecznego skazanego oraz stopień jego domoeralizacji i podatności oddziaływania
sądowa,opinia psychologiczna,określa stan poczytalność badanego
sądowa,trening zastępowania agresji (ART),"polega na: treningu umiejętności prospołecznych, treningu kontroli złości i treningu wnioskowania moralnego."
sądowa,ergoterapia,forma terapii wykorzystująca różne rodzaje zajęć i rekreacji jako środki terapeutyczne.
sądowa,wolontariat,"nieodpłatne, świadome i dobrowolne działanie na rzecz innych osób, społeczności czy organizacji."
sądowa,areszt śledczy,"miejsce osadzania osób tymczasowo aresztowanych. Areszty śledcze występują w dwóch rodzajach: samodzielne, oddział zakładu karnego."
sądowa,osoba pozbawiona wolności,osoba przymusowo umieszczona w zakładzie karnym
sądowa,personel penitencjarny,"Nadzorują przebieg pracy wychowawczej w zakładzie karnym. Decydują o warunkowych przedterminowych zwolnieniach, lub o orzeczeniu nadzoru ochronnego, po odbyciu kary pozbawienia wolności."
sądowa,Duszpasterstwo więzienne,Obejmuje opieką religijną osoby pozbawione wolności i przebywające w aresztach śledczych.
sądowa,przepustki systemowe,"W przypadku odbywania kary pozbawienia wolności w zakładzie karnym typu półotwartego skazanemu można udzielić przepustek nie częściej niż raz na dwa miesiące, łącznie na okres nieprzekraczający czternastu dni w roku"
sądowa,przepustki zadaniowe,do przepustek zadaniowych zalicza się zezwolenie na czasowe opuszczenie zakładu karnego. Okres do sześciu miesięcy przed przewidywanym warunkowym zwolnieniem lub przed wykonaniem kary ustalono jako czas niezbędny na przygotowanie skazanego do życia po zwolnieniu.
sądowa,praca w zakładach karnych,"Obecnie w polskim systemie penitencjarnym skazanemu zapewnia się w miarę możliwości świadczenie pracy. Zgodnie z tymi przepisami skazanego zatrudnia się na podstawie skierowania do
 pracy albo umożliwia się mu wykonywanie pracy zarobkowej w ramach umowy o pracę, umowy zlecenia,
 umowy o dzieło, umowy o pracę nakładczą lub na innej podstawie prawnej."
sądowa,depersonalizacja,"Objaw psychopatologiczny związany ze zmienionym odczuwaniem siebie. Polega na zmienionym postrzeganiu doświadczania siebie samego lub własnych przeżyć. Dotknięta nim osoba obserwuje niejako z zewnątrz swe ciało bądź umysł, odczuwa coś w rodzaju rozdziału od siebie samego. Towarzyszy temu poczucie nierealności przypominające sen, bądź też obcości, czy też części tylko swego ciała, czy to własnych przeżyć, czy to siebie w ogóle."
sądowa,derealizacja,"Zaburzenie psychiczne określające różnego rodzaju odczuwanie zmian otaczającego świata. Osoba dotknięta derealizacją ma poczucie jakby otaczający ją świat był w jakiś sposób zmieniony, nierealny, oddalony. Główną przyczyną pojawienia się tego zaburzenia jest lęk, jednak może do niej również doprowadzić zmęczenie."
sądowa,prizonizacja,"Proces przystosowania się człowieka do warunków panujących w zakładzie karnym lub areszcie śledczym. Polega na przyswojeniu wartości, norm i wzorów zachowania, które występują w społeczności więziennej."
sądowa,stygmatyzacja,"Proces nadawania określeń dotyczących zachowania jednostkom, grupom społecznym lub kategoriom społecznym, w wyniku czego przyjmują one nadane im cechy i zaczynają działać zgodnie z przypisanymi im etykietami."
sądowa,kara ograniczenia wolności,"Odmiana kary pracy na cele społecznie użyteczne. Wykonanie kary ograniczenia wolności ma na celu wzbudzenie w skazanym woli kształtowania jego społecznie pożądanych postaw, w szczególności poczucia odpowiedzialności oraz potrzeby przestrzegania porządku prawnego."
sądowa,grzywna,"Kara kryminalna o charakterze majątkowym orzekana za przestępstwa, przestępstwa skarbowe, wykroczenia lub wykroczenia skarbowe. We współczesnych systemach prawnych kara grzywny występuje w dwóch formach. Pierwszą jest grzywna kwotowa, polegająca na wskazaniu przez sąd konkretnej kwoty pieniężnej, którą skazany musi zapłacić. Drugą natomiast jest grzywna orzekana w stawkach dziennych, której wysokość ustalana jest na podstawie możliwości zarobkowych skazanego."
sądowa,kurator sądowy,"Funkcjonariusz publiczny, pełniący swoje obowiązki w jednym zespole kuratorskiej służby sądowej i realizujący określone przez prawo zadania o charakterze wychowawczo-resocjalizacyjnym, diagnostycznym, profilaktycznym i kontrolnym, które są związane z wykonywaniem orzeczeń sądu. Kuratorzy sądowi wykonują swoje zadania zarówno w środowisku osób, których dotyczy postępowanie, czyli podopiecznych, w miejscu ich zamieszkania, jak i na terenie zakładów zamkniętych i placówek ich pobytu, w szczególności na terenie zakładów karnych, placówek opiekuńczo-wychowawczych oraz leczniczo-rehabilitacyjnych."
sądowa,postępowanie cywilne,"Postępowanie, w którym rozpatruje się sprawy cywilne. Sprawy cywilne są to sprawy z zakresu prawa cywilnego, rodzinnego i opiekuńczego, prawa pracy, sprawy z zakresu ubezpieczeń społecznych oraz inne sprawy, do których przepisy Kodeksu postępowania cywilnego stosuje się z mocy ustaw szczególnych"
sądowa,postępowanie karne,"zespół norm prawnych regulujących czynności procesowe zmierzające do realizacji prawa karnego materialnego. Jego głównym celem jest ustalenie, czy zaistniał czyn zabroniony mający postać przestępstwa, a następnie wykrycie jego sprawcy i pociągnięcie go do odpowiedzialności karnej."
sądowa,probacja,"ogólna nazwa instytucji służących resocjalizacji i prewencji kryminalnej. Opierają się one przede wszystkim na kontrolowanej wolności, pieczy nad sprawcą przestępstwa pozostającym pod dozorem kuratora, nadzorem wyspecjalizowanego organu - kuratora sądowego lub innych podmiotów. W ramach tej pieczy powołany organ podejmuje odpowiednie działania kontrolne, ale także działania wychowawczo-resocjalizacyjne, diagnostyczne, profilaktyczne."
sądowa,zdarzenie nadzwyczajne,"jest to finansowy skutek zdarzeń o charakterze losowym, powstający w sposób niepowtarzalny poza zwyczajną działalnością jednostki gospodarczej. zdarzeń losowych spowodowanych czynnikami naturalnymi np. powodzie, pożary etc."
sądowa,poszkodowany,"osoba fizyczna lub prawna, której dobro prawne zostało bezpośrednio naruszone lub zagrożone przez przestępstwo"
sądowa,przestępczość wewnątrzwięzienna,"wszelkiego rodzaju czyny niedozwolone popełniane przez skazanych w więzieniu, np. morderstwa, pobicia itd."
sądowa,służba więzienna,umundurowana i uzbrojona formacja realizująca zadania w zakresie wykonywania kar pozbawienia wolności i tymczasowego aresztowania.
sądowa,zadania administracji penitencjarnej,"prowadzenie oddziaływań penitencjarnych i resocjalizacyjnych wobec osób skazanych na karę pozbawienia wolności,wykonywanie tymczasowego aresztowania, humanitarne traktowanie osób pozbawionych wolności, zapewnienie w zakładach karnych oraz aresztach śledczych porządku i bezpieczeństwa itp."
sądowa,cele kary pozbawienia wolności,"wzbudzanie w skazanym woli współdziałania w kształtowaniu jego społecznie pożądanych postaw, w szczególności poczucia odpowiedzialności oraz potrzeby przestrzegania porządku prawnego i tym samym powstrzymania się od powrotu do przestępstwa."
sądowa,prewencja ogólna,jedna z dyrektyw wymiaru kary. Jej celem jest oddziaływanie na społeczeństwo przez wymierzanie sprawiedliwości w sprawach karnych.
sądowa,prewencja szczególna,jeden z celów kary i zarazem dyrektywa jej wymiaru. Jej celem jest zapobieżenie ponownemu popełnieniu czynu przez sprawcę.
sądowa,resocjalizacja penitencjarna,proces oddziaływania psychokorekcyjnego na skazanych.
sądowa,metody resocjalizacyjne,"mediacja, metoda multimodalna, praca socjalna w środowisku zamkniętym."
sądowa,pomoc postpenitencjarna,"jedna z form polityki społecznej państwa, nastawiona na niesienie wsparcia osobom opuszczającym zakłady karne i poprawcze w ich readaptacji do życia na wolności, w społeczeństwie."
sądowa,reintegracja społeczna,"działalność mająca odbudowywać oraz umacniać u osób objętych takimi działaniami, umiejętności uczestniczenia w życiu społecznym oraz pełnienia ról społecznych w miejscu pracy, życia i pobytu."
sądowa,fundusz pomocy pokrzywdzonym i pomocy postpenitencjarnej,"państwowy fundusz celowy ukierunkowany na pomoc pokrzywdzonym i świadkom, przeciwdziałanie przestępczości oraz pomoc postpenitencjarną, którego dysponentem jest Minister Sprawiedliwości."
sądowa,powrotność do przestępstwa,"osoba co najmniej raz skazaną za popełnienie przestępstwa, która ponownie zostaje skazana za przestępstwo popełnione po poprzednim skazaniu"
sądowa,Pierwsza kategoria personelu więziennego,"osoby stale pracujące z więźniami (dział ochrony, psychologowie, wychowawcy, lekarze)"
sądowa,Druga kategoria personelu więziennego,członkowie kierownictwa zakładu penitencjarnego oraz administracja penitencjarna.
sądowa,Trzecia kategoria personelu więziennego,"personel, który z uwagi na swoje obowiązki tylko do czasu do czasu znajduje się w kontakcie ze skazanymi, jak na przykład kierowcy, pracownicy finansowi, wizytatorzy."
sądowa,Wychowawcza funkcja przepustki,"czynnik ten pozwala na określenie tego, czy przepustka jako najwyższa forma nagrody regulaminowej jest postrzegana przez skazanych poprzez kontekst wychowawczy jako coś, na co warto zapracować, okazać pozytywne zmiany, jakie zaszły w nich samych, na przykład to, że potrafią kształtować swoje relacje interpersonalne ze współosadzonymi, a także z personelem."
sądowa,Społeczna funkcja przepustki,"jest związana z poczuciem przynależności skazanego do społeczeństwa, odwołuje się do jego kontaktów emocjonalnych z rodziną, z najbliższymi mu osobami. Faktor ten jest istotny również z tego powodu, iż człowiek istnieje i funkcjonuje w pewnym określonym systemie społecznym i ważne jest to, na ile się czuje jego autonomiczną częścią."
sądowa,Kryminalna funkcja przepustki,"jest faktorem biorącym pod uwagę możliwość wykorzystania przepustki przez skazanego w sposób negatywny, na przykład umożliwienie mu odnowienia starych kontaktów przestępczych bądź nawiązania nowych, a w konsekwencji dokonanie przestępstwa podczas przebywania na przepustce. Jest to najczęściej wykorzystywany przez przeciwników udzielania skazanym przepustek argument."
sądowa,Hedonistyczna funkcja przepustki,"naturalny element życia ludzkiego, który jest związany z naszymi potrzebami i pragnieniami."
sądowa,Teorie bezwzględne,"teorie sprawiedliwości odwetowe lub retrybucyjne opierają się na założeniu, że za zło należy odpłacać złem, a krzywdą za krzywdę."
sądowa,Techniki neutralizacji,formułowanie usprawiedliwień i wymówek po tym jak zachowaliśmy się w sposób niezgodny ze standardami moralnymi
sądowa,Orientacja temporalna,"perspektywę postrzegania czasu definiuje się jako proces, za pomocą którego jednostka porządkuje swoje osobiste doświadczenia, dzieląc je na czasowe strefy: przeszłość, teraźniejszość i przyszłość"
sądowa,Klasyfikacja skazanych,"podział na grupy mający zapewnić właściwe skierowanie skazanych do rodzaju i typu zakładu karnego, systemu odbywania kary."
sądowa,Mechanizm przemieszczenia,rozładowywanie stłumionych uczuć na obiektach mniej zagrażających od tych budzących negatywne emocje
sądowa,Mechanizm sublimacji,przejawianie zachowań popędowych w formie akceptowalnej społecznie
sądowa,Socjalizacja emocjonalna,"obejmuje przede wszystkim interakcje w rodzinie, głownie relacje rodzic - dziecko, w której dzieci uczą się rozumieć i regulować własne emocje"
